,ts,m,m_theoretical,E,C,c_theoretical,kappa,kappa_theoretical,E_square,M_square
58,1.98,0.9083108910891087,0.9176330351204525,-1.741853465346534,0.12898410303476635,1.0187166348427161,8.336885607570679,0.414050500530444,3.5397227722772273,0.9900990099009901
59,1.99,0.9066376237623764,0.9145445722326755,-1.7371881188118816,0.12950148380027016,1.0361187613303409,8.447599451231236,0.4403513031907793,3.5306613861386142,0.9900990099009901
60,2.0,0.9001029702970293,0.911319377877496,-1.7239049504950492,0.13327802942456657,1.0541557000851667,8.995682638172758,0.46937604837790914,3.5049603960396043,0.9900990099009901
61,2.0100000000000002,0.899138613861386,0.9079479211094437,-1.719382178217822,0.13404926857736488,1.0728755249650197,9.037251888776888,0.501524456261258,3.497847524752474,0.9900990099009901
62,2.02,0.8963643564356433,0.9044196043513212,-1.7148910891089097,0.13403074393303635,1.0923319863680516,9.239106456074511,0.5372735627147874,3.487750495049504,0.9900990099009901
63,2.0300000000000002,0.8918673267326732,0.9007225948275693,-1.7065346534653465,0.13551660258948695,1.1125854416915728,9.589738000379564,0.5771965887984161,3.470710891089107,0.9900990099009901
64,2.04,0.8889900990099006,0.8968436210282265,-1.7001702970297026,0.13647482563563557,1.13370398460996,9.793902635458691,0.6219874553350625,3.458532673267328,0.9900990099009901
65,2.05,0.8845980198019804,0.8927677250645332,-1.69179801980198,0.1379182958743418,1.1557648264364688,10.12611479333684,0.6724929712491766,3.441782178217822,0.9900990099009901
66,2.06,0.8817148514851485,0.8884779588505336,-1.6849346534653467,0.13880031938302204,1.1788560002632666,10.324171386966631,0.729755587336189,3.42801782178218,0.9900990099009901
67,2.07,0.8765920792079211,0.8839550079917715,-1.6754891089108919,0.14090872838979232,1.2030784828427132,10.709436549319992,0.7950709000545961,3.4110435643564356,0.9900990099009901
68,2.08,0.8731346534653469,0.8791767215683357,-1.6695762376237628,0.1415761803721527,1.2285488634562025,10.948792635525894,0.8700660615804096,3.400000000000001,0.9900990099009901
69,2.09,0.8651386138613859,0.8741175178758523,-1.6564792079207917,0.14369058665046322,1.2554027382179307,11.561444435741146,0.9568083178535843,3.371578217821782,0.9900990099009901
70,2.1,0.864279207920792,0.8687476243984029,-1.6490613861386134,0.14540367530905446,1.2837990801047119,11.577164793180875,1.0579577649773215,3.360633663366335,0.9900990099009901
71,2.11,0.8524930693069309,0.8630320928531131,-1.6318851485148518,0.14856630582769317,1.3139259419313214,12.481259558513667,1.176986330267661,3.3244811881188125,0.9900990099009901
72,2.12,0.8474217821782177,0.856929503822652,-1.6245148514851484,0.14881203369412616,1.3460080120396183,12.829025141079406,1.3184981940581557,3.3078693069306944,0.9900990099009901
73,2.13,0.843360396039604,0.8503902348144062,-1.6186613861386139,0.14935060996944086,1.3803167954639866,13.091185553657859,1.488709561559562,3.297653465346535,0.9900990099009901
74,2.14,0.8357207920792075,0.8433541010701876,-1.6056514851485153,0.15168174602191234,1.417184597652568,13.629428391938886,1.696185970635212,3.2727584158415826,0.9900990099009901
75,2.15,0.8251920792079208,0.835747073077112,-1.5926376237623763,0.15332761157924155,1.4570241535737367,14.379397316906914,1.9530094921825898,3.2452514851485126,0.9900990099009901
76,2.16,0.8174673267326735,0.8274765967597371,-1.5793504950495043,0.15487709791759027,1.5003568792484814,14.900286093774374,2.276690646005031,3.2169425742574234,0.9900990099009901
77,2.17,0.8157306930693072,0.8184247299339624,-1.5783881188118813,0.15388972847864557,1.5478547323355423,14.962324713624785,2.6934271326314168,3.2159603960396037,0.9900990099009901
78,2.18,0.7994237623762377,0.808437735053097,-1.5561544554455444,0.15735981317724004,1.600404395351498,16.101865048128932,3.243924605018675,3.1694534653465345,0.9900990099009901
79,2.19,0.7870712871287131,0.7973096579386848,-1.5440475247524752,0.15831766233307393,1.659209790143387,16.923187163403696,3.994394347782332,3.1433900990099013,0.9900990099009901
80,2.2,0.7688257425742573,0.7847551313839213,-1.5221386138613855,0.1611490427530605,1.7259641672332757,18.136635793460542,5.058808156762166,3.096867326732673,0.9900990099009901
81,2.21,0.7692950495049506,0.7703615323064218,-1.5194574257425746,0.16096191352568498,1.8031574640958725,18.02190663837854,6.647976012557495,3.0949049504950494,0.9900990099009901
82,2.22,0.7406613861386142,0.7534980417157887,-1.4964396039603955,0.16380171919628522,1.8946707506251426,19.88827572000976,9.190509730837599,3.0466118811881175,0.9900990099009901
83,2.23,0.7312554455445546,0.7331239294971569,-1.490582178217821,0.16302904667639412,2.007055141860718,20.41993198486211,13.6794087767502,3.032562376237624,0.9900990099009901
84,2.24,0.6813722772277222,0.7073204771691635,-1.4548752475247524,0.16772986696357292,2.15273258068308,23.474590612790095,22.906797281618335,2.958263366336633,0.9900990099009901
85,2.25,0.6691386138613863,0.671854026683279,-1.451762376237624,0.16700703835135974,2.360144115294628,24.104556681806788,47.72465888252112,2.953087128712871,0.9900990099009901
86,2.2600000000000002,0.6437049504950494,0.6133708068629314,-1.4363207920792074,0.1674744465563197,2.72423129856556,25.47535161987416,173.10989532473621,2.9184099009901003,0.9900990099009901
87,2.27,0.5895009900990098,0.0,-1.4129069306930686,0.1698328376180148,3.9252911790849296,28.30782346137785,457605.45887942595,2.871437623762376,0.9900990099009901
88,2.2800000000000002,0.49422178217821777,0.0,-1.3755999999999997,0.17140306049995577,2.6439464072478387,32.71244911936738,4910.71822528954,2.7832970297029695,0.9900990099009901
89,2.29,0.40542970297029696,0.0,-1.3580871287128715,0.17199099267478,2.3200676939187845,36.057893705257946,1560.8595979834927,2.7463386138613854,0.9900990099009901
90,2.3000000000000003,0.3438534653465347,0.0,-1.3476435643564355,0.17074124383446593,2.1260230890143808,37.907121924789976,785.4698285683595,2.719364356435643,0.9900990099009901
91,2.31,0.2252019801980199,0.0,-1.3153782178217817,0.17341065192248253,1.9870251537122654,40.66593411324158,480.28435370989865,2.6555564356435655,0.9900990099009901
92,2.32,0.20885544554455437,0.0,-1.283390099009901,0.17417511719550016,1.8786475488173382,40.79648330893861,327.28710045344053,2.5845702970297033,0.9900990099009901
93,2.33,0.20888910891089105,0.0,-1.2812633663366337,0.17429124327914922,1.7898051529035421,40.62078755705596,238.9921981231441,2.5878455445544564,0.9900990099009901
94,2.34,0.1784039603960396,0.0,-1.2695089108910893,0.17240781541365546,1.7145195135526357,40.951753710085406,183.09413777228403,2.5556891089108915,0.9900990099009901
95,2.35,0.16391485148514856,0.0,-1.2697227722772275,0.17302002561550406,1.6491958229379966,40.988550270791144,145.30348906364637,2.5676990099009895,0.9900990099009901
96,2.36,0.13008910891089104,0.0,-1.219033663366337,0.17576506140395912,1.5915031550128174,41.23626413744748,118.46936134165637,2.4649841584158425,0.9900990099009901
97,2.37,0.1308811881188119,0.0,-1.242174257425742,0.16917706189201903,1.5398436571302623,41.05354955686069,98.67534507984251,2.493247524752475,0.9900990099009901
98,2.38,0.15436237623762375,0.0,-1.2415445544554455,0.1692986088719207,1.4930741112514243,40.599633054759,83.62320500326325,2.500407920792078,0.9900990099009901
99,2.39,0.12419801980198023,0.0,-1.215168316831683,0.1674741912965614,1.450348302183012,40.78133312879736,71.88858445437664,2.4332633663366336,0.9900990099009901
